date,target_1d,target_3d,target_5d,r_bpi,r_bdo,r_psei,r_fx,r_us10y,ma5,ma10,ma20,ema12,ema26,ma_ratio,lag1,lag2,lag3,mom5,mom10,rsi14,macd,macd_signal,vol5,vol10,vol20,vol_ratio,lag_psei,interact,vol5_sq,hi_vol
2019-03-06,0.021198158420058143,-5.792065033053129e-4,-0.027592005749373958,0.02878319111952693,0.020187531256238116,0.01945844884420787,-5.745475596142432e-4,-0.011082482295262312,84.67999999999998,84.88499999999999,86.6025,85.51172990090198,87.0678033623954,0.9778008717993126,-0.014788793635536776,0.013597608265383842,0,0.02878319111952693,0.02878319111952693,46.293285665337606,-1.7871973351810566,-1.8399789551212617,0.016430244235112912,0.01706385318801513,0.014200333992436285,0.9628683541799786,-6.320828512639745e-4,-2.4298349137455262e-4,2.6995292562546105e-4,0
2019-03-07,-0.021777364923363456,-0.021777364923363456,-0.03577992743341731,0.021198158420058143,0.025784793185163808,0.007699140057602713,9.57395956327247e-4,-0.02102179366388739,85.51999999999997,85.1,86.55250000000001,85.92530991614784,87.15166977999573,0.9880708240663176,0.02878319111952693,-0.014788793635536776,0.013597608265383842,0.021198158420058143,0.021198158420058143,53.871765681195626,-1.4071559006771706,-1.7534143442324437,0.017359013186399708,0.018288570764276046,0.014980555221108504,0.9491727598696729,0.01945844884420787,4.996477941905309e-4,3.0133533880559893e-4,0
2019-03-08,0,-0.027012799246068645,0.0040474180722329025,-0.021777364923363456,-0.003721018950591658,-0.010801883215668344,5.739979111007585e-4,-0.004181689482867723,85.97999999999998,85.24,86.4075,85.98295454443279,87.08858312962568,0.9950525128027078,0.021198158420058143,0.02878319111952693,-0.014788793635536776,-0.021777364923363456,-0.008322935583116765,46.599042250084324,-1.2695448076669669,-1.6566404369193484,0.022415132932586432,0.019257410197793097,0.01571106320534594,1.1639744234744094,0.007699140057602713,4.7515953891162963e-4,5.024381843855209e-4,0
2019-03-09,0,-0.014002562510053855,0.013237603375228862,0,0,0,0,0,86.20999999999997,85.22,86.2625,86.0317307683662,87.03016956446822,0.9993913925518036,-0.021777364923363456,0.021198158420058143,0.02878319111952693,-0.013597608265383842,-0.018670320620531918,46.599042250084324,-1.1472329665661807,-1.554758942848715,0.021993195435266337,0.018303807048003433,0.01571106320534594,1.2015639903538724,-0.010801883215668344,-4.789538428246464e-4,4.8370064545382005e-4,0
2019-03-10,-0.027012799246068645,0.0040474180722329025,0.02968254443047664,0,0,0,0,0,86.68999999999997,85.44999999999999,86.11749999999999,86.07300295784833,86.97608293006317,1.0066478938659387,0,-0.021777364923363456,0.021198158420058143,0.014788793635536776,0.029327615094520063,46.59904225008432,-1.0383083967359208,-1.4514688336261563,0.019956168750439197,0.015212282573459163,0.01571106320534594,1.3118457834366475,0,0,3.982486711960059e-4,0
2019-03-11,0.01301023673601479,0.040250402621297504,0.05669534367654528,-0.027012799246068645,-0.009776677992073605,-0.011400996583736507,-0.0032570198348979952,0.006833697000596259,86.21999999999996,85.44999999999999,85.84,85.75407942587167,86.7556323426511,1.0044268406337367,0,0,-0.021777364923363456,-0.05579599036559557,-0.027012799246068645,38.699989791912614,-1.1544529037880613,-1.3920656476585374,0.0193716488086387,0.017905251635800944,0.016629419024153113,1.0818976020368094,0,0,3.7526077756523316e-4,0
2019-03-12,0.018049980582286757,0.043685106940530495,0.043685106940530495,0.01301023673601479,0.017295169860639097,0.005023217987768295,0.016180042707629603,-0.01448191051697727,85.59999999999997,85.55999999999999,85.60749999999999,85.6534518218914,86.63299290986212,0.9999123908536048,-0.027012799246068645,0,0,-0.008187921684043352,0.01301023673601479,43.62215317334797,-1.130679034706672,-1.3397883250681644,0.016712050776406636,0.01837184427688378,0.01698553590180331,0.9096555862622041,-0.011400996583736507,-4.514392726131781e-4,2.7929264115319363e-4,0
2019-03-13,0.00919018530299596,0.025635126358243734,0.016595516780518488,0.018049980582286757,-0.008974361097507589,0.00239917246337138,-0.006250612263065133,0.002300630565946305,85.66999999999997,85.82499999999999,85.49249999999999,85.8067669262158,86.63425269431679,1.0020762055151033,0.01301023673601479,-0.027012799246068645,0,0.039827345505650216,0.018049980582286757,49.74556626576077,-0.9551485034686169,-1.262860360748255,0.017474860968303845,0.019101997202835556,0.01752366350430416,0.9148185282798506,0.005023217987768295,2.273520781265777e-4,3.053707658615492e-4,0
2019-03-14,0.016444941055247776,0.016444941055247776,-0.005159082810027546,0.00919018530299596,-0.006119578854773561,-0.002027510640376366,9.495775093926905e-4,0.007250576610176928,85.89999999999996,86.05499999999999,85.5625,86.0595720144903,86.69467842066369,1.0039444850255657,0.018049980582286757,0.01301023673601479,-0.027012799246068645,0.00919018530299596,-0.004407422962387882,52.60674247837893,-0.7325783055468493,-1.1568039497079738,0.017847773385887056,0.018882613386943366,0.015963113056305198,0.9451961452660009,0.00239917246337138,3.2215196305231575e-4,3.185430148339783e-4,0
2019-03-15,0,-0.009039609577725245,-0.011312337828727599,0.016444941055247776,0,0.006156161113280955,-0.001709889273827385,-0.014168408156387115,86.41999999999997,86.55499999999999,85.70500000000001,86.49656093533794,86.8580355746886,1.0083425704451312,0.00919018530299596,0.018049980582286757,0.01301023673601479,0.016444941055247776,0.031233734690784554,57.34680911303752,-0.4161671824132296,-1.0086765962490252,0.018731285897509928,0.018247245101638627,0.01633848042658016,1.0265267876424717,-0.002027510640376366,1.7214398836151124e-4,3.508610713742543e-4,0
2019-03-16,0,-0.021604023865275324,-0.009039609577725202,0,0,0,0,0,87.39999999999998,86.80999999999999,85.84750000000001,86.86632079143979,87.00929219878574,1.0180843938379098,0.016444941055247776,0.00919018530299596,0.018049980582286757,0.027012799246068645,-0.02878319111952693,57.34680911303752,-0.16431740074303036,-0.8398047571478262,0.0071953327275696205,0.01639298660954797,0.01633848042658016,0.438927505948108,0.006156161113280955,1.1832682257777761e-4,5.1772813060434475e-5,0
2019-03-17,-0.009039609577725245,-0.011312337828727599,-0.01017532804165247,0,0,0,0,0,88.15999999999997,86.87999999999998,85.99000000000002,87.17919451583367,87.14934462850532,1.0252354924991272,0,0.016444941055247776,0.00919018530299596,-0.01301023673601479,-0.021198158420058143,57.34680911303752,0.034251419165109986,-0.664993521885239,0.00864609272379421,0.01508369027559913,0.01633848042658016,0.5732080522616527,0,0,7.475491938844718e-5,0
2019-03-18,-0.012564414287550077,4.466912950640278e-17,-0.0011357184639272239,-0.009039609577725245,0,0.009538527968299544,0.0018996966199415408,0.003464897810339581,88.44999999999997,87.05999999999999,86.15,87.3208568980131,87.21976354491233,1.026697620429483,0,0,0.016444941055247776,-0.027089590160012,0.01273775534563821,53.64931013075519,0.11590647462456083,-0.508813522583279,0.009766369567157292,0.013411257458877472,0.016152735095469925,0.7282217642233484,0,0,9.538197452229611e-5,0
2019-03-19,0.010291686036547724,0.011428695823622853,0.011428695823622853,-0.012564414287550077,-0.0037633712781784145,-0.003768035747785968,0.0017066468539836655,0.0046012672204139736,88.35999999999999,87.13,86.17500000000001,87.27149429831879,87.20348476380771,1.0253553814911514,-0.009039609577725245,0,0,-0.021754599590546035,-0.012564414287550077,48.973593738490926,0.07798946876409474,-0.3914529243138043,0.011232674513771464,0.01419196866981509,0.015949547125513178,0.7914810675746663,0.009538527968299544,-1.0153899211815879e-4,1.26172976732331e-4,0
2019-03-20,0.002272728251002397,0.0011370097870751286,-0.032372769111803014,0.010291686036547724,0.0037633712781784626,0.0018838838022551538,5.682356436638793e-4,-0.03068797567629018,88.16,87.28999999999999,86.37000000000002,87.36818748319283,87.25507848500713,1.0207247886997797,-0.012564414287550077,-0.009039609577725245,0,-0.006153255018700052,0.010291686036547724,52.612589143983186,0.1296302749932643,-0.2872362844523906,0.008942930891932377,0.01449676735763733,0.014469319564670981,0.6168913849073375,-0.003768035747785968,-1.1236268867116811e-4,7.997601293787842e-5,0
2019-03-21,-0.0011357184639272685,-0.0011357184639272685,-0.03523321410026301,0.002272728251002397,0.007575448083715829,0.012207890600325046,-0.004174579117588938,7.885864095473657e-4,88,87.7,86.57500000000002,87.48077402424008,87.31766526389549,1.016459717008374,0.010291686036547724,-0.012564414287550077,-0.009039609577725245,0.002272728251002397,0.029285527497071043,53.407781297830795,0.18679926891269627,-0.1924291737793732,0.00914221300644885,0.010400426779688636,0.014459481809332667,0.8790228708982408,0.0018838838022551538,9.408878594161462e-5,8.358005865528252e-5,0
2019-03-22,0,-0.03350977889887814,-0.04771120100504593,-0.0011357184639272685,0.006705960789690671,0.007352173066632377,0.0011402509787316571,-0.03285552714143321,87.82000000000001,87.99,86.775,87.56065494358776,87.36820857768102,1.0120426390089312,0.002272728251002397,0.010291686036547724,-0.012564414287550077,-0.0011357184639272685,-0.01414595519994206,52.92952380780606,0.2202704725662752,-0.10988924451024354,0.009100076087084765,0.010112477783871832,0.01447155719081702,0.8998858916257176,0.012207890600325046,2.0682000009388896e-5,8.281138479073197e-5,0
2019-03-23,0,-0.034097495636335746,-0.0441418932299255,0,0,0,0,0,87.8,88.125,86.97500000000001,87.62824649072812,87.41500794229724,1.0094854843345789,-0.0011357184639272685,0.002272728251002397,0.010291686036547724,0.009039609577725245,-0.018049980582286757,52.929523807806056,0.2439381445479505,-0.039123766698604734,0.008215541471966601,0.00871109162140738,0.01447155719081702,0.9431127382218124,0.007352173066632377,-9.330542140872678e-6,6.749512167760315e-5,0
2019-03-24,-0.03350977889887814,-0.04771120100504593,-0.0441418932299255,0,0,0,0,0,88,88.17999999999999,87.1175,87.68543933830841,87.45834068731226,1.0101299968433437,0,-0.0011357184639272685,0.002272728251002397,0.012564414287550077,-0.00919018530299596,52.929523807806056,0.25966494357363423,0.020633975355843055,0.004643569046576734,0.008289607153877311,0.014231561995603057,0.5601675640811025,0,0,2.1562733490325557e-5,0
2019-03-25,-5.87716737457604e-4,-0.010632114331047347,-0.010632114331047347,-0.03350977889887814,-0.011262607696881057,-0.018946879683649935,-0.00361526414125682,-0.01435915847450175,87.44000000000001,87.8,87.1775,87.28767944010713,87.28364878454839,1.003011098047088,0,0,-0.0011357184639272685,-0.04380146493542587,-0.04995471995412592,39.96652050200344,0.004617881601953755,0.017430756605065195,0.015163782476601008,0.011944405591113053,0.0158886203408449,1.269530104359756,0,0,2.299402989976718e-4,0
2019-03-26,-0.01361370536871018,-0.010044397593589743,-0.010044397593589743,-5.87716737457604e-4,-0.00301880117652541,0.005581480623497719,0.003045301173418996,-0.0024824347975263873,86.83,87.41499999999999,87.1125,86.94342106470603,87.11819331902629,0.9967570670110489,-0.03350977889887814,0,0,-0.002860444988460001,-5.87716737457604e-4,39.78559897873484,-0.20061510421852669,-0.02617841555965318,0.014800884045197246,0.01192194708411032,0.014449491968686605,1.2414821120053452,-0.018946879683649935,-4.959743518624929e-4,2.1906616851937436e-4,0
2019-03-27,0.0035693077751204364,0.0035693077751204364,-0.004778981616350837,-0.01361370536871018,0,-0.005832051882759269,0.002846571805429929,-0.016708810179582992,86.00999999999999,86.91499999999999,86.89750000000001,86.47520243936664,86.87980862872804,0.9897868178025833,-5.87716737457604e-4,-0.03350977889887814,0,-0.012477986904782912,-0.01361370536871018,35.77436206708334,-0.4657079656913643,-0.1140843255859954,0.014605751661695265,0.01213558423026077,0.013744929205042744,1.203547467065903,0.005581480623497719,-8.58404471472752e-6,2.1332798160311398e-4,0
2019-03-28,0,0,-0.0017830613936563947,0.0035693077751204364,0.004570391867944276,0.0019507613835569636,-0.0011376565504610187,0.006298516077351454,85.25,86.525,86.7925,86.1251712948487,86.6813042858593,0.9822277270501483,-0.01361370536871018,-5.87716737457604e-4,-0.03350977889887814,0.0035693077751204364,0.01260891735284568,37.543406745900235,-0.6415835520616642,-0.21958417088112916,0.015261244027686126,0.01241216191483674,0.013023436835397,1.2295395542209102,-0.005832051882759269,-2.077620797529068e-4,2.3290556927258544e-4,0
2019-03-29,0,-0.008348289391471274,-0.0023781224049673508,0,0.008988212492605445,0.00563767648619416,-7.591573718174952e-4,0.010410294102231465,84.49,86.245,86.68750000000001,85.82899109564121,86.49750396838824,0.9746503244412399,0.0035693077751204364,-0.01361370536871018,-5.87716737457604e-4,0,0.012564414287550077,37.543406745900235,-0.7728695535438201,-0.33024124741366734,0.015261244027686126,0.012141216522552326,0.013023436835397,1.2569781618949258,0.0019507613835569636,5.4472076966030415e-5,2.3290556927258544e-4,0
2019-03-30,0,-0.0017830613936563947,-0.03874576657584218,0,0,0,0,0,84.30999999999999,85.87500000000001,86.58250000000001,85.57837708092718,86.32731848924838,0.9737533566251838,0,0.0035693077751204364,-0.01361370536871018,0.03350977889887814,-0.010291686036547724,37.54340674590023,-0.8675601436809122,-0.4377050266671163,0.006629667634832438,0.011268622980124283,0.013023436835397,0.5883298825886638,0.00563767648619416,0,4.395249294834473e-5,0
2019-03-31,-0.008348289391471274,-0.0023781224049673508,-0.038128673066595786,0,0,0,0,0,84.13999999999999,85.48500000000001,86.59250000000002,85.36631906847686,86.16973934189666,0.9716776857118108,0,0,0.0035693077751204364,5.87716737457604e-4,-0.002272728251002397,37.543406745900235,-0.9323693904098596,-0.536637899415665,0.006668863232514993,0.011143544563927505,0.011523334454013757,0.5984508065864973,0,0,4.447373681399032e-5,0
